ano,aeropuerto,pais,eventos_de_rechazo,ingresos,entidad,cve_entidad,visa
2020,cancun,china,15,10086,quintana_roo,23,si
2020,cancun,colombia,856,64397,quintana_roo,23,no
2020,cancun,corea_rep_sur,1,9210,quintana_roo,23,no
2020,cancun,costa_de_marfil,1,71,quintana_roo,23,si
2020,cancun,costa_rica,30,16203,quintana_roo,23,no
2020,cancun,croacia,1,871,quintana_roo,23,no
2020,cancun,cuba,129,53664,quintana_roo,23,si
2020,cancun,dominicana_rep,20,4557,quintana_roo,23,si
2020,cancun,ecuador,355,14207,quintana_roo,23,no
2020,cancun,egipto,5,608,quintana_roo,23,si
2020,cancun,el_salvador,6,2172,quintana_roo,23,si
2020,cancun,eslovaquia,1,1551,quintana_roo,23,no
2020,cancun,espana,7,28777,quintana_roo,23,no
2020,cancun,estados_unidos,238,2000491,quintana_roo,23,no
2020,cancun,estonia,1,874,quintana_roo,23,no
2020,cancun,etiopia,1,101,quintana_roo,23,si
2020,cancun,filipinas,6,2070,quintana_roo,23,si
2020,cancun,finlandia,3,2603,quintana_roo,23,no
2020,cancun,francia,12,56765,quintana_roo,23,no
2020,cancun,georgia,12,193,quintana_roo,23,si
2020,cancun,ghana,2,212,quintana_roo,23,si
2020,cancun,granada,2,81,quintana_roo,23,si
2020,cancun,grecia,3,859,quintana_roo,23,no
2020,cancun,guatemala,16,4769,quintana_roo,23,si
2020,cancun,guyana,2,296,quintana_roo,23,si
2020,cancun,haiti,66,723,quintana_roo,23,si
2020,cancun,honduras,16,1398,quintana_roo,23,si
2020,cancun,india,44,7725,quintana_roo,23,si
2020,cancun,irak,1,174,quintana_roo,23,si
2020,cancun,iran,7,1041,quintana_roo,23,si
2020,cancun,irlanda,2,3391,quintana_roo,23,no
2020,cancun,israel,14,6834,quintana_roo,23,no
2020,cancun,italia,14,20492,quintana_roo,23,no
2020,cancun,jamaica,21,3127,quintana_roo,23,no
2020,cancun,japon,1,6698,quintana_roo,23,no
2020,cancun,jordania,3,323,quintana_roo,23,si
2020,cancun,kazajistan,5,553,quintana_roo,23,si
2020,cancun,kenia,1,239,quintana_roo,23,si
2020,cancun,kirguistan,3,127,quintana_roo,23,si
2020,cancun,laos,2,10,quintana_roo,23,si
2020,cancun,letonia,2,691,quintana_roo,23,no
2020,cancun,libano,13,489,quintana_roo,23,si
2020,cancun,liberia,2,114,quintana_roo,23,si
2020,cancun,lituania,1,1737,quintana_roo,23,no
2020,cancun,marruecos,5,758,quintana_roo,23,si
2020,cancun,moldavia,6,759,quintana_roo,23,si
2020,cancun,mongolia,2,82,quintana_roo,23,si
2020,cancun,montenegro,1,93,quintana_roo,23,si
2020,cancun,nicaragua,7,587,quintana_roo,23,si
2020,cancun,nigeria,15,816,quintana_roo,23,si
2020,cancun,noruega,1,1839,quintana_roo,23,no
2020,cancun,paises_bajos_holanda,2,11353,quintana_roo,23,no
2020,cancun,pakistan,3,536,quintana_roo,23,si
2020,cancun,palestina,1,84,quintana_roo,23,si
2020,cancun,panama,7,6870,quintana_roo,23,no
2020,cancun,paraguay,2,4330,quintana_roo,23,no
2020,cancun,peru,160,24510,quintana_roo,23,no
2020,cancun,polonia,1,12455,quintana_roo,23,no
2020,cancun,portugal,1,4460,quintana_roo,23,no
2020,cancun,reino_unido,4,59243,quintana_roo,23,no
2020,cancun,rumania,96,4449,quintana_roo,23,no
2020,cancun,rusia,42,23109,quintana_roo,23,si
2020,cancun,senegal,1,82,quintana_roo,23,si
2020,cancun,serbia,7,1176,quintana_roo,23,si
2020,cancun,siria,1,203,quintana_roo,23,si
2020,cancun,sri_lanka,2,102,quintana_roo,23,si
2020,cancun,sudafrica,7,912,quintana_roo,23,si
2020,cancun,tailandia,2,338,quintana_roo,23,si
2020,cancun,taiwan,10,600,quintana_roo,23,si
2020,cancun,tayikistan,5,75,quintana_roo,23,si
2020,cancun,tunez,2,408,quintana_roo,23,si
2020,cancun,turquia,14,2007,quintana_roo,23,si
2020,cancun,ucrania,39,8097,quintana_roo,23,si
2020,cancun,uganda,1,26,quintana_roo,23,si
2020,cancun,uruguay,17,5502,quintana_roo,23,no
2020,cancun,uzbekistan,20,524,quintana_roo,23,si
2020,cancun,venezuela,319,14855,quintana_roo,23,no
2020,cancun,vietnam,6,738,quintana_roo,23,si
2020,cancun,zimbabue,1,101,quintana_roo,23,no
2020,cdmx,afganistan,11,23,ciudad_de_mexico,09,si
2020,cdmx,albania,1,78,ciudad_de_mexico,09,si
2020,cdmx,alemania,20,41068,ciudad_de_mexico,09,no
2020,cdmx,angola,2,19,ciudad_de_mexico,09,si
2020,cdmx,arabia_saudita,3,154,ciudad_de_mexico,09,si
2020,cdmx,argelia,5,122,ciudad_de_mexico,09,si
2020,cdmx,argentina,124,49511,ciudad_de_mexico,09,no
2020,cdmx,armenia,8,96,ciudad_de_mexico,09,si
2020,cdmx,australia,1,7362,ciudad_de_mexico,09,no
2020,cdmx,austria,6,4405,ciudad_de_mexico,09,no
2020,cdmx,azerbaiyan,2,56,ciudad_de_mexico,09,si
2020,cdmx,bahamas_commonwealth,1,147,ciudad_de_mexico,09,no
2020,cdmx,bangladesh,4,100,ciudad_de_mexico,09,si
2020,cdmx,belgica,2,4526,ciudad_de_mexico,09,no
2020,cdmx,belice,1,296,ciudad_de_mexico,09,no
2020,cdmx,bielorrusia,15,297,ciudad_de_mexico,09,no
2020,cdmx,bolivia,22,3073,ciudad_de_mexico,09,no
2020,cdmx,bosnia_herzegovina,1,95,ciudad_de_mexico,09,no
2020,cdmx,brasil,909,73410,ciudad_de_mexico,09,no
2020,cdmx,bulgaria,9,1027,ciudad_de_mexico,09,no
2020,cdmx,burkina_faso,1,15,ciudad_de_mexico,09,si
2020,cdmx,cabo_verde,1,7,ciudad_de_mexico,09,si
2020,cdmx,camerun,4,60,ciudad_de_mexico,09,si
2020,cdmx,canada,32,93174,ciudad_de_mexico,09,no
2020,cdmx,checa_rep,17,3062,ciudad_de_mexico,09,no
2020,cdmx,chile,191,28762,ciudad_de_mexico,09,no
2020,cdmx,china,329,16542,ciudad_de_mexico,09,si
2020,cdmx,colombia,2797,99912,ciudad_de_mexico,09,no
2020,cdmx,corea_rep_sur,11,21543,ciudad_de_mexico,09,no
2020,cdmx,costa_de_marfil,2,47,ciudad_de_mexico,09,si
2020,cdmx,costa_rica,139,32232,ciudad_de_mexico,09,no
2020,cdmx,croacia,5,1111,ciudad_de_mexico,09,no
2020,cdmx,cuba,124,17924,ciudad_de_mexico,09,si
2020,cdmx,dinamarca,3,3370,ciudad_de_mexico,09,no
2020,cdmx,dominicana_rep,106,4616,ciudad_de_mexico,09,si
2020,cdmx,ecuador,3702,44745,ciudad_de_mexico,09,no
2020,cdmx,egipto,6,519,ciudad_de_mexico,09,si
2020,cdmx,el_salvador,84,16219,ciudad_de_mexico,09,si
2020,cdmx,eritrea,3,4,ciudad_de_mexico,09,si
2020,cdmx,eslovaquia,6,1053,ciudad_de_mexico,09,no
2020,cdmx,eslovenia,2,550,ciudad_de_mexico,09,no
2020,cdmx,espana,89,67372,ciudad_de_mexico,09,no
2020,cdmx,estados_unidos,156,638927,ciudad_de_mexico,09,no
2020,cdmx,estonia,2,399,ciudad_de_mexico,09,no
2020,cdmx,etiopia,4,357,ciudad_de_mexico,09,si
2020,cdmx,filipinas,13,3677,ciudad_de_mexico,09,si
2020,cdmx,finlandia,4,1216,ciudad_de_mexico,09,no
2020,cdmx,francia,28,55065,ciudad_de_mexico,09,no
2020,cdmx,gabon,1,4,ciudad_de_mexico,09,si
2020,cdmx,georgia,15,127,ciudad_de_mexico,09,si
2020,cdmx,ghana,5,110,ciudad_de_mexico,09,si
2020,cdmx,grecia,21,1217,ciudad_de_mexico,09,no
2020,cdmx,guatemala,59,31419,ciudad_de_mexico,09,si
2020,cdmx,guinea,1,79,ciudad_de_mexico,09,si
2020,cdmx,haiti,255,1216,ciudad_de_mexico,09,si
2020,cdmx,honduras,38,7493,ciudad_de_mexico,09,si
2020,cdmx,hong_kong_china,2,424,ciudad_de_mexico,09,no
2020,cdmx,hungria,9,1632,ciudad_de_mexico,09,no
2020,cdmx,india,93,7521,ciudad_de_mexico,09,si
2020,cdmx,indonesia,8,622,ciudad_de_mexico,09,si
2020,cdmx,irak,3,26,ciudad_de_mexico,09,si
2020,cdmx,iran,12,525,ciudad_de_mexico,09,si
2020,cdmx,irlanda,8,2451,ciudad_de_mexico,09,no
2020,cdmx,israel,34,4739,ciudad_de_mexico,09,no
2020,cdmx,italia,40,22040,ciudad_de_mexico,09,no
2020,cdmx,jamaica,32,868,ciudad_de_mexico,09,no
2020,cdmx,jordania,9,108,ciudad_de_mexico,09,si
2020,cdmx,kazajistan,14,143,ciudad_de_mexico,09,si
2020,cdmx,kenia,6,248,ciudad_de_mexico,09,si
2020,cdmx,kirguistan,6,18,ciudad_de_mexico,09,si
2020,cdmx,kuwait,1,58,ciudad_de_mexico,09,no
2020,cdmx,lesoto,1,2,ciudad_de_mexico,09,si
2020,cdmx,libano,15,383,ciudad_de_mexico,09,si
2020,cdmx,liberia,5,5,ciudad_de_mexico,09,si
2020,cdmx,libia,3,28,ciudad_de_mexico,09,si
2020,cdmx,lituania,4,937,ciudad_de_mexico,09,no
2020,cdmx,macedonia,3,56,ciudad_de_mexico,09,si
2020,cdmx,malasia,30,1130,ciudad_de_mexico,09,no
2020,cdmx,malta,4,99,ciudad_de_mexico,09,no
2020,cdmx,marruecos,7,434,ciudad_de_mexico,09,si
2020,cdmx,mauritania,2,6,ciudad_de_mexico,09,si
2020,cdmx,mianmar_birmania,1,102,ciudad_de_mexico,09,si
2020,cdmx,micronesia_rep,1,9,ciudad_de_mexico,09,no
2020,cdmx,mongolia,2,29,ciudad_de_mexico,09,si
2020,cdmx,montenegro,1,53,ciudad_de_mexico,09,si
2020,cdmx,mozambique,1,14,ciudad_de_mexico,09,si
2020,cdmx,nepal,3,92,ciudad_de_mexico,09,si
2020,cdmx,nicaragua,33,3950,ciudad_de_mexico,09,si
2020,cdmx,nigeria,15,381,ciudad_de_mexico,09,si
2020,cdmx,noruega,9,2027,ciudad_de_mexico,09,no
2020,cdmx,nueva_zelandia,1,1267,ciudad_de_mexico,09,no
2020,cdmx,paises_bajos_holanda,7,15900,ciudad_de_mexico,09,no
2020,cdmx,pakistan,27,431,ciudad_de_mexico,09,si
2020,cdmx,palestina,5,20,ciudad_de_mexico,09,si
2020,cdmx,panama,32,8598,ciudad_de_mexico,09,no
2020,cdmx,paraguay,12,1338,ciudad_de_mexico,09,no
2020,cdmx,peru,905,50507,ciudad_de_mexico,09,no
2020,cdmx,polonia,18,8606,ciudad_de_mexico,09,no
2020,cdmx,portugal,10,4478,ciudad_de_mexico,09,no
2020,cdmx,reino_unido,27,26411,ciudad_de_mexico,09,no
2020,cdmx,rumania,289,2453,ciudad_de_mexico,09,no
2020,cdmx,rusia,148,6055,ciudad_de_mexico,09,si
2020,cdmx,santo_tome_y_principe,2,2,ciudad_de_mexico,09,si
2020,cdmx,senegal,2,51,ciudad_de_mexico,09,si
2020,cdmx,serbia,15,627,ciudad_de_mexico,09,si
2020,cdmx,siria,11,77,ciudad_de_mexico,09,si
2020,cdmx,somalia,1,1,ciudad_de_mexico,09,si
2020,cdmx,sri_lanka,1,115,ciudad_de_mexico,09,si
2020,cdmx,sudafrica,6,978,ciudad_de_mexico,09,si
2020,cdmx,suecia,9,3910,ciudad_de_mexico,09,no
2020,cdmx,suiza,9,6982,ciudad_de_mexico,09,no
2020,cdmx,tailandia,2,366,ciudad_de_mexico,09,si
2020,cdmx,taiwan,1,1133,ciudad_de_mexico,09,si
2020,cdmx,trinidad_y_tobago,3,426,ciudad_de_mexico,09,no
2020,cdmx,turkmenistan,2,2,ciudad_de_mexico,09,si
2020,cdmx,turquia,121,3918,ciudad_de_mexico,09,si
2020,cdmx,ucrania,169,3668,ciudad_de_mexico,09,si
2020,cdmx,uganda,12,24,ciudad_de_mexico,09,si
2020,cdmx,uruguay,22,3036,ciudad_de_mexico,09,no
2020,cdmx,uzbekistan,15,40,ciudad_de_mexico,09,si
2020,cdmx,venezuela,804,21526,ciudad_de_mexico,09,no
2020,cdmx,vietnam,9,393,ciudad_de_mexico,09,si
2020,cdmx,zimbabue,2,41,ciudad_de_mexico,09,no
2020,chichen_itza,ecuador,210,0,yucatan,31,no
2020,chichen_itza,estados_unidos,4,0,yucatan,31,no
2020,chihuahua,ecuador,1,12,chihuahua,08,no
2020,chihuahua,el_salvador,1,8,chihuahua,08,si
2020,cozumel,bahamas_commonwealth,6,10,quintana_roo,23,no
2020,cozumel,colombia,1,198,quintana_roo,23,no
2020,durango,cuba,1,7,durango,10,si
2020,guadalajara,colombia,31,1936,jalisco,14,no
2020,guadalajara,costa_rica,2,380,jalisco,14,no
2020,guadalajara,ecuador,5,410,jalisco,14,no
2020,guadalajara,el_salvador,3,729,jalisco,14,si
2020,guadalajara,estados_unidos,32,597989,jalisco,14,no
2020,guadalajara,filipinas,1,153,jalisco,14,si
2020,guadalajara,guatemala,2,990,jalisco,14,si
2020,guadalajara,nicaragua,1,188,jalisco,14,si
2020,guadalajara,panama,1,634,jalisco,14,no
2020,guadalajara,peru,5,516,jalisco,14,no
2020,guadalajara,taiwan,1,317,jalisco,14,si
2020,guadalajara,venezuela,16,819,jalisco,14,no
2020,mazatlan,canada,1,29977,sinaloa,25,no
2020,mazatlan,estados_unidos,2,41762,sinaloa,25,no
2020,merida,brasil,1,70,yucatan,31,no
2020,merida,cuba,1,3625,yucatan,31,si
2020,merida,estados_unidos,4,13694,yucatan,31,no
2020,merida,jamaica,1,64,yucatan,31,no
2020,merida,venezuela,2,158,yucatan,31,no
2020,monterrey,argentina,3,600,nuevo_leon,19,no
2020,monterrey,chile,6,252,nuevo_leon,19,no
2020,monterrey,colombia,6,1044,nuevo_leon,19,no
2020,monterrey,costa_rica,1,159,nuevo_leon,19,no
2020,monterrey,cuba,5,1584,nuevo_leon,19,si
2020,monterrey,dinamarca,1,92,nuevo_leon,19,no
2020,monterrey,dominicana_rep,1,156,nuevo_leon,19,si
2020,monterrey,ecuador,7,293,nuevo_leon,19,no
2020,monterrey,el_salvador,2,224,nuevo_leon,19,si
2020,monterrey,espana,1,779,nuevo_leon,19,no
2020,monterrey,estados_unidos,13,73577,nuevo_leon,19,no
2020,monterrey,guatemala,2,214,nuevo_leon,19,si
2020,monterrey,haiti,9,31,nuevo_leon,19,si
2020,monterrey,honduras,1,410,nuevo_leon,19,si
2020,monterrey,india,1,1056,nuevo_leon,19,si
2020,monterrey,nicaragua,2,113,nuevo_leon,19,si
2020,monterrey,panama,1,378,nuevo_leon,19,no
2020,monterrey,peru,2,331,nuevo_leon,19,no
2020,monterrey,venezuela,40,1171,nuevo_leon,19,no
2020,morelia,estados_unidos,6,60521,michoacan_de_ocampo,16,no
2020,oaxaca,estados_unidos,1,14649,oaxaca,20,no
2020,puebla,costa_de_marfil,1,0,puebla,21,si
2020,puebla,sudafrica,1,0,puebla,21,si
2020,puerto_vallarta,canada,1,204615,jalisco,14,no
2020,puerto_vallarta,chile,4,180,jalisco,14,no
2020,puerto_vallarta,colombia,2,851,jalisco,14,no
2020,puerto_vallarta,estados_unidos,29,504843,jalisco,14,no
2020,puerto_vallarta,guatemala,1,161,jalisco,14,si
2020,puerto_vallarta,haiti,10,30,jalisco,14,si
2020,puerto_vallarta,honduras,1,72,jalisco,14,si
2020,puerto_vallarta,reino_unido,1,9570,jalisco,14,no
2020,puerto_vallarta,rusia,1,524,jalisco,14,si
2020,puerto_vallarta,serbia,1,33,jalisco,14,si
2020,puerto_vallarta,venezuela,3,194,jalisco,14,no
2020,queretaro,estados_unidos,2,33842,queretaro,22,no
2020,san_jose_del_cabo,brasil,1,698,baja_california,02,no
2020,san_jose_del_cabo,canada,2,76575,baja_california,02,no
2020,san_jose_del_cabo,ecuador,1,132,baja_california,02,no
2020,san_jose_del_cabo,estados_unidos,36,799068,baja_california,02,no
2020,san_jose_del_cabo,taiwan,1,87,baja_california,02,si
2020,san_luis,estados_unidos,3,20317,san_luis_potosi,24,no
2020,silao,estados_unidos,4,82049,guanajuato,11,no
2020,silao,venezuela,2,39,guanajuato,11,no
2020,tapachula,guatemala,2,0,chiapas,07,si
2020,tijuana,china,15,0,baja_california,02,si
2020,tijuana,rusia,1,0,baja_california,02,si
2020,toluca,estados_unidos,1,3304,mexico,15,no
2020,toluca,rusia,4,2,mexico,15,si
2020,toluca,venezuela,1,1397,mexico,15,no
2020,zacatecas,estados_unidos,1,18562,zacatecas,32,no
2021,cancun,afganistan,8,55,quintana_roo,23,si
2021,cancun,albania,3,642,quintana_roo,23,si
2021,cancun,alemania,6,30395,quintana_roo,23,no
2021,cancun,andorra,1,65,quintana_roo,23,no
2021,cancun,angola,1,21,quintana_roo,23,si
2021,cancun,antigua_y_barbuda,1,104,quintana_roo,23,si
2021,cancun,arabia_saudita,4,364,quintana_roo,23,si
2021,cancun,argelia,1,251,quintana_roo,23,si
2021,cancun,argentina,105,28569,quintana_roo,23,no
2021,cancun,armenia,25,1228,quintana_roo,23,si
2021,cancun,austria,3,2597,quintana_roo,23,no
2021,cancun,azerbaiyan,12,178,quintana_roo,23,si
2021,cancun,bahamas_commonwealth,3,381,quintana_roo,23,no
2021,cancun,bangladesh,10,246,quintana_roo,23,si
2021,cancun,belgica,3,3372,quintana_roo,23,no
2021,cancun,belice,14,1525,quintana_roo,23,no
2021,cancun,bielorrusia,8,1365,quintana_roo,23,no
2021,cancun,bolivia,62,4543,quintana_roo,23,no
2021,cancun,bosnia_herzegovina,1,474,quintana_roo,23,no
2021,cancun,brasil,2640,90149,quintana_roo,23,no
2021,cancun,cabo_verde,4,168,quintana_roo,23,si
2021,cancun,camerun,9,151,quintana_roo,23,si
2021,cancun,canada,5,46124,quintana_roo,23,no
2021,cancun,chile,105,22414,quintana_roo,23,no
2021,cancun,china,16,2981,quintana_roo,23,si
2021,cancun,colombia,1771,113832,quintana_roo,23,no
2021,cancun,congo_rep,5,7,quintana_roo,23,no
2021,cancun,costa_de_marfil,1,58,quintana_roo,23,si
2021,cancun,costa_rica,63,24971,quintana_roo,23,no
2021,cancun,cuba,205,25870,quintana_roo,23,si
2021,cancun,dinamarca,8,1289,quintana_roo,23,no
2021,cancun,dominicana_rep,33,6596,quintana_roo,23,si
2021,cancun,ecuador,2479,23662,quintana_roo,23,no
2021,cancun,egipto,5,659,quintana_roo,23,si
2021,cancun,el_salvador,13,3376,quintana_roo,23,si
2021,cancun,emiratos_arabes_unidos,1,52,quintana_roo,23,no
2021,cancun,eslovaquia,1,1264,quintana_roo,23,no
2021,cancun,eslovenia,3,729,quintana_roo,23,no
2021,cancun,espana,21,49272,quintana_roo,23,no
2021,cancun,estados_unidos,300,3034505,quintana_roo,23,no
2021,cancun,etiopia,6,209,quintana_roo,23,si
2021,cancun,filipinas,10,2404,quintana_roo,23,si
2021,cancun,finlandia,4,430,quintana_roo,23,no
2021,cancun,francia,25,33356,quintana_roo,23,no
2021,cancun,georgia,10,242,quintana_roo,23,si
2021,cancun,ghana,6,325,quintana_roo,23,si
2021,cancun,granada,6,100,quintana_roo,23,si
2021,cancun,guatemala,16,7988,quintana_roo,23,si
2021,cancun,guinea,1,41,quintana_roo,23,si
2021,cancun,guyana,2,485,quintana_roo,23,si
2021,cancun,haiti,226,1254,quintana_roo,23,si
2021,cancun,honduras,15,2100,quintana_roo,23,si
2021,cancun,hungria,3,2682,quintana_roo,23,no
2021,cancun,india,85,12268,quintana_roo,23,si
2021,cancun,indonesia,3,237,quintana_roo,23,si
2021,cancun,irak,6,159,quintana_roo,23,si
2021,cancun,iran,27,1047,quintana_roo,23,si
2021,cancun,irlanda,6,2286,quintana_roo,23,no
2021,cancun,israel,7,6297,quintana_roo,23,no
2021,cancun,italia,14,12628,quintana_roo,23,no
2021,cancun,jamaica,114,2968,quintana_roo,23,no
2021,cancun,jordania,6,331,quintana_roo,23,si
2021,cancun,kazajistan,12,543,quintana_roo,23,si
2021,cancun,kenia,5,370,quintana_roo,23,si
2021,cancun,kirguistan,28,143,quintana_roo,23,si
2021,cancun,letonia,1,464,quintana_roo,23,no
2021,cancun,libano,4,546,quintana_roo,23,si
2021,cancun,liberia,2,173,quintana_roo,23,si
2021,cancun,macedonia,10,407,quintana_roo,23,si
2021,cancun,marruecos,2,538,quintana_roo,23,si
2021,cancun,mauricio,1,23,quintana_roo,23,si
2021,cancun,mianmar_birmania,2,26,quintana_roo,23,si
2021,cancun,moldavia,4,832,quintana_roo,23,si
2021,cancun,mongolia,1,100,quintana_roo,23,si
2021,cancun,mozambique,1,4,quintana_roo,23,si
2021,cancun,nepal,22,554,quintana_roo,23,si
2021,cancun,nicaragua,14,759,quintana_roo,23,si
2021,cancun,nigeria,26,1274,quintana_roo,23,si
2021,cancun,paises_bajos_holanda,3,4363,quintana_roo,23,no
2021,cancun,pakistan,7,817,quintana_roo,23,si
2021,cancun,panama,29,6902,quintana_roo,23,no
2021,cancun,paraguay,14,4763,quintana_roo,23,no
2021,cancun,peru,427,30856,quintana_roo,23,no
2021,cancun,polonia,8,27244,quintana_roo,23,no
2021,cancun,portugal,5,9094,quintana_roo,23,no
2021,cancun,reino_unido,9,23177,quintana_roo,23,no
2021,cancun,rumania,896,7927,quintana_roo,23,no
2021,cancun,rusia,117,26976,quintana_roo,23,si
2021,cancun,senegal,2,85,quintana_roo,23,si
2021,cancun,serbia,7,1312,quintana_roo,23,si
2021,cancun,sierra_leona,1,63,quintana_roo,23,si
2021,cancun,siria,1,220,quintana_roo,23,si
2021,cancun,sri_lanka,2,111,quintana_roo,23,si
2021,cancun,sudafrica,11,1431,quintana_roo,23,si
2021,cancun,sudan,1,14,quintana_roo,23,si
2021,cancun,suecia,5,2081,quintana_roo,23,no
2021,cancun,suiza,1,14364,quintana_roo,23,no
2021,cancun,tailandia,8,387,quintana_roo,23,si
2021,cancun,taiwan,6,274,quintana_roo,23,si
2021,cancun,tayikistan,1,101,quintana_roo,23,si
2021,cancun,togo,2,19,quintana_roo,23,si
2021,cancun,trinidad_y_tobago,1,807,quintana_roo,23,no
2021,cancun,tunez,3,208,quintana_roo,23,si
2021,cancun,turquia,243,2673,quintana_roo,23,si
2021,cancun,ucrania,32,10878,quintana_roo,23,si
2021,cancun,uruguay,25,5880,quintana_roo,23,no
2021,cancun,uzbekistan,39,810,quintana_roo,23,si
2021,cancun,venezuela,3359,55796,quintana_roo,23,no
2021,cancun,vietnam,19,1558,quintana_roo,23,si
2021,cancun,yemen,3,26,quintana_roo,23,si
2021,cancun,zimbabue,3,106,quintana_roo,23,no
2021,cdmx,afganistan,6,404,ciudad_de_mexico,09,si
2021,cdmx,albania,5,58,ciudad_de_mexico,09,si
2021,cdmx,alemania,18,32062,ciudad_de_mexico,09,no
2021,cdmx,angola,3,22,ciudad_de_mexico,09,si
2021,cdmx,antigua_y_barbuda,1,8,ciudad_de_mexico,09,si
2021,cdmx,argentina,42,29519,ciudad_de_mexico,09,no
2021,cdmx,armenia,9,78,ciudad_de_mexico,09,si
2021,cdmx,australia,3,2063,ciudad_de_mexico,09,no
2021,cdmx,austria,3,3345,ciudad_de_mexico,09,no
2021,cdmx,azerbaiyan,4,84,ciudad_de_mexico,09,si
2021,cdmx,bangladesh,2,133,ciudad_de_mexico,09,si
2021,cdmx,belgica,4,4261,ciudad_de_mexico,09,no
2021,cdmx,belice,1,219,ciudad_de_mexico,09,no
2021,cdmx,bielorrusia,15,330,ciudad_de_mexico,09,no
2021,cdmx,bolivia,1036,2757,ciudad_de_mexico,09,no
2021,cdmx,brasil,3304,96179,ciudad_de_mexico,09,no
2021,cdmx,bulgaria,7,779,ciudad_de_mexico,09,no
2021,cdmx,camerun,9,71,ciudad_de_mexico,09,si
2021,cdmx,canada,10,26078,ciudad_de_mexico,09,no
2021,cdmx,checa_rep,6,2388,ciudad_de_mexico,09,no
2021,cdmx,chile,193,16830,ciudad_de_mexico,09,no
2021,cdmx,china,135,9953,ciudad_de_mexico,09,si
2021,cdmx,chipre,1,99,ciudad_de_mexico,09,no
2021,cdmx,colombia,2141,103123,ciudad_de_mexico,09,no
2021,cdmx,congo_rep,5,9,ciudad_de_mexico,09,no
2021,cdmx,corea_rep_sur,2,9443,ciudad_de_mexico,09,no
2021,cdmx,costa_rica,136,29767,ciudad_de_mexico,09,no
2021,cdmx,croacia,1,808,ciudad_de_mexico,09,no
2021,cdmx,cuba,139,6250,ciudad_de_mexico,09,si
2021,cdmx,dinamarca,2,1925,ciudad_de_mexico,09,no
2021,cdmx,dominicana_rep,95,4553,ciudad_de_mexico,09,si
2021,cdmx,ecuador,9714,81138,ciudad_de_mexico,09,no
2021,cdmx,egipto,5,399,ciudad_de_mexico,09,si
2021,cdmx,el_salvador,52,11820,ciudad_de_mexico,09,si
2021,cdmx,eritrea,7,2,ciudad_de_mexico,09,si
2021,cdmx,eslovaquia,2,842,ciudad_de_mexico,09,no
2021,cdmx,espana,48,69834,ciudad_de_mexico,09,no
2021,cdmx,estados_unidos,79,623283,ciudad_de_mexico,09,no
2021,cdmx,estonia,1,545,ciudad_de_mexico,09,no
2021,cdmx,etiopia,3,334,ciudad_de_mexico,09,si
2021,cdmx,filipinas,8,3370,ciudad_de_mexico,09,si
2021,cdmx,finlandia,2,806,ciudad_de_mexico,09,no
2021,cdmx,francia,26,43895,ciudad_de_mexico,09,no
2021,cdmx,georgia,16,173,ciudad_de_mexico,09,si
2021,cdmx,ghana,11,77,ciudad_de_mexico,09,si
2021,cdmx,grecia,1,1053,ciudad_de_mexico,09,no
2021,cdmx,guatemala,35,20299,ciudad_de_mexico,09,si
2021,cdmx,guinea,1,66,ciudad_de_mexico,09,si
2021,cdmx,guinea_bissau,1,0,ciudad_de_mexico,09,si
2021,cdmx,guyana,2,34,ciudad_de_mexico,09,si
2021,cdmx,haiti,501,3718,ciudad_de_mexico,09,si
2021,cdmx,honduras,31,7349,ciudad_de_mexico,09,si
2021,cdmx,hong_kong_china,3,145,ciudad_de_mexico,09,no
2021,cdmx,hungria,10,1452,ciudad_de_mexico,09,no
2021,cdmx,india,130,29903,ciudad_de_mexico,09,si
2021,cdmx,indonesia,5,434,ciudad_de_mexico,09,si
2021,cdmx,irak,20,26,ciudad_de_mexico,09,si
2021,cdmx,iran,19,281,ciudad_de_mexico,09,si
2021,cdmx,irlanda,5,1612,ciudad_de_mexico,09,no
2021,cdmx,israel,9,3453,ciudad_de_mexico,09,no
2021,cdmx,italia,17,18370,ciudad_de_mexico,09,no
2021,cdmx,jamaica,53,430,ciudad_de_mexico,09,no
2021,cdmx,japon,1,8736,ciudad_de_mexico,09,no
2021,cdmx,jordania,1,107,ciudad_de_mexico,09,si
2021,cdmx,kazajistan,1,117,ciudad_de_mexico,09,si
2021,cdmx,kenia,4,161,ciudad_de_mexico,09,si
2021,cdmx,kirguistan,7,25,ciudad_de_mexico,09,si
2021,cdmx,letonia,1,496,ciudad_de_mexico,09,no
2021,cdmx,libano,15,329,ciudad_de_mexico,09,si
2021,cdmx,lituania,4,1038,ciudad_de_mexico,09,no
2021,cdmx,malasia,5,538,ciudad_de_mexico,09,no
2021,cdmx,malaui,1,5,ciudad_de_mexico,09,no
2021,cdmx,mali,2,6,ciudad_de_mexico,09,si
2021,cdmx,malta,1,77,ciudad_de_mexico,09,no
2021,cdmx,marruecos,11,393,ciudad_de_mexico,09,si
2021,cdmx,mauritania,1,4,ciudad_de_mexico,09,si
2021,cdmx,moldavia,1,57,ciudad_de_mexico,09,si
2021,cdmx,nepal,5,76,ciudad_de_mexico,09,si
2021,cdmx,nicaragua,46,2716,ciudad_de_mexico,09,si
2021,cdmx,nigeria,18,430,ciudad_de_mexico,09,si
